item,imdbID,itemLabel,domesticGross
http://www.wikidata.org/entity/Q727846,tt0414055,Elizabeth: The Golden Age,16383509
http://www.wikidata.org/entity/Q599013,tt0163988,Bringing Out the Dead,16797191
http://www.wikidata.org/entity/Q1001759,tt0110200,Fist of Legend,16060576
http://www.wikidata.org/entity/Q771408,tt0102034,Highlander II: The Quickening,15556340
http://www.wikidata.org/entity/Q327681,tt0276919,Dogville,16680836
http://www.wikidata.org/entity/Q195710,tt0085811,Krull,16916617
http://www.wikidata.org/entity/Q1761989,tt0120722,Living Out Loud,15610299
http://www.wikidata.org/entity/Q1123006,tt0094074,Superman IV: The Quest for Peace,15681020
http://www.wikidata.org/entity/Q2609035,tt0259974,Digimon: The Movie,16643191
http://www.wikidata.org/entity/Q1633832,tt0098320,Shocker,16600000
http://www.wikidata.org/entity/Q1051862,tt0082146,Caveman,15965924
http://www.wikidata.org/entity/Q165699,tt1527186,Melancholia,15946321
http://www.wikidata.org/entity/Q21293827,tt2361317,Live by Night,15885366
http://www.wikidata.org/entity/Q27188178,tt6139732,Aladdin,16497206
http://www.wikidata.org/entity/Q884473,tt1297919,Blitz,15774948
http://www.wikidata.org/entity/Q18170073,tt15120086,House of Gold,15454401
http://www.wikidata.org/entity/Q637884,tt0109190,Baby's Day Out,16827402
http://www.wikidata.org/entity/Q55388281,tt6348138,Missing Link,16649539
http://www.wikidata.org/entity/Q223374,tt0332280,The Notebook,15533000
http://www.wikidata.org/entity/Q466101,tt0113247,La Haine,15300000
http://www.wikidata.org/entity/Q531362,tt0473753,Angel-A,16300000
http://www.wikidata.org/entity/Q28054567,tt0202703,Helluva Good Luck,15900139
http://www.wikidata.org/entity/Q842770,tt0414993,The Fountain,15978422
http://www.wikidata.org/entity/Q19806501,tt3756788,Our Little Sister,15853660
http://www.wikidata.org/entity/Q27038847,tt3778644,Solo: A Star Wars Story,16473217
http://www.wikidata.org/entity/Q107119206,tt10640346,Babylon,15351455
http://www.wikidata.org/entity/Q2003850,tt0097967,Next of Kin,15942628
http://www.wikidata.org/entity/Q483761,tt1216496,Mother,16283879
http://www.wikidata.org/entity/Q1138011,tt0427969,Hollywoodland,16792724
http://www.wikidata.org/entity/Q922251,tt0062776,Candy,16408286
http://www.wikidata.org/entity/Q56277622,tt6193408,A Shaun the Sheep Movie: Farmageddon,16489589
http://www.wikidata.org/entity/Q977950,tt0082206,Coup de Torchon,16500000
http://www.wikidata.org/entity/Q1421902,tt0395119,Alatriste,16715742
http://www.wikidata.org/entity/Q836737,tt0084807,Boat People,15475087
http://www.wikidata.org/entity/Q470759,tt0373074,Kung Fu Hustle,16512063
http://www.wikidata.org/entity/Q104374134,tt5144174,The Dry,16924715
http://www.wikidata.org/entity/Q770850,tt0240468,Kung Pow! Enter the Fist,16037962
http://www.wikidata.org/entity/Q102067365,tt12847680,Retirement Home,15391311
http://www.wikidata.org/entity/Q102067365,tt12847680,Retirement Home,15560767
http://www.wikidata.org/entity/Q39970,tt0103893,Buffy the Vampire Slayer,16624456
http://www.wikidata.org/entity/Q676047,tt1120985,Blue Valentine,15440333
http://www.wikidata.org/entity/Q13217284,tt1686821,Vampire Academy: Blood Sisters,15391979
http://www.wikidata.org/entity/Q102754,tt0055928,Dr. No,16067035
http://www.wikidata.org/entity/Q1592308,tt1614989,Headhunters,15700000
http://www.wikidata.org/entity/Q20982361,tt3072482,Hardcore Henry,16810562
http://www.wikidata.org/entity/Q7617145,tt0086366,Still Smokin,15543710
http://www.wikidata.org/entity/Q28657013,tt6443346,Black Adam,15300000
http://www.wikidata.org/entity/Q55564530,tt8695030,The Dead Don't Die,15325468
http://www.wikidata.org/entity/Q107107865,tt14039582,Drive My Car,15319767
http://www.wikidata.org/entity/Q107133629,tt11892272,Outlaws,15300000
http://www.wikidata.org/entity/Q85790963,tt1879016,Operation Mincemeat,15710164
http://www.wikidata.org/entity/Q67471817,tt9427166,Padre no hay más que uno,15894372
http://www.wikidata.org/entity/Q23685899,tt5258850,See You Up There,15373413
http://www.wikidata.org/entity/Q23685899,tt5258850,See You Up There,16095825
http://www.wikidata.org/entity/Q33408623,tt7126948,Wonder Woman 1984,16701957
http://www.wikidata.org/entity/Q1212650,tt1255953,Incendies,16025025
http://www.wikidata.org/entity/Q115760,tt0327554,Catwoman,16728411
http://www.wikidata.org/entity/Q104814965,tt13758760,Waafet Reggala,15635108
http://www.wikidata.org/entity/Q483301,tt0306909,Public Enemy,15897574
http://www.wikidata.org/entity/Q390042,tt0120524,Wishmaster,15738769
http://www.wikidata.org/entity/Q28657013,tt6443346,Black Adam,15410861
http://www.wikidata.org/entity/Q28657013,tt6443346,Black Adam,15572084
http://www.wikidata.org/entity/Q2533337,tt0913446,Heat,15710000
http://www.wikidata.org/entity/Q684150,tt0061512,Cool Hand Luke,16217773
http://www.wikidata.org/entity/Q684150,tt0061512,Cool Hand Luke,16218161
http://www.wikidata.org/entity/Q5024134,tt2234003,Calvary,16887741
http://www.wikidata.org/entity/Q1458649,tt0158811,Muppets from Space,16625807
http://www.wikidata.org/entity/Q662779,tt0104073,Deep Cover,16639799
http://www.wikidata.org/entity/Q16559769,tt2378936,The Popcorn Chronicles,4757098
http://www.wikidata.org/entity/Q604192,tt0285441,Atanarjuat: The Fast Runner,5204281
http://www.wikidata.org/entity/Q534785,tt1424432,Senna,4938220
http://www.wikidata.org/entity/Q43303207,tt6470762,Mazinger Z: Infinity,4812371
http://www.wikidata.org/entity/Q20022598,tt4337690,90 Minutes in Heaven,4842699
http://www.wikidata.org/entity/Q1009788,tt0071360,The Conversation,4671805
http://www.wikidata.org/entity/Q1009788,tt0071360,The Conversation,4696729
http://www.wikidata.org/entity/Q633131,tt1740707,Trollhunter,5341098
http://www.wikidata.org/entity/Q17151630,tt2107861,Walking on Sunshine,4500000
http://www.wikidata.org/entity/Q830585,tt0035799,Destination Tokyo,4544000
http://www.wikidata.org/entity/Q8029053,tt1457766,Wog Boy 2: Kings of Mykonos,4896817
http://www.wikidata.org/entity/Q107883998,tt14549466,Crimes of the Future,4551565
http://www.wikidata.org/entity/Q55439830,tt2283336,Men in Black: International,4964119
http://www.wikidata.org/entity/Q30126665,tt6742252,The Guilty,4598051
http://www.wikidata.org/entity/Q485677,tt0497137,"I'm a Cyborg, But That's OK",4642401
http://www.wikidata.org/entity/Q1509470,tt0034248,Suspicion,4500000
http://www.wikidata.org/entity/Q1258295,tt0037366,Thirty Seconds Over Tokyo,4297000
http://www.wikidata.org/entity/Q318016,tt0076845,Twilight's Last Gleaming,4500000
http://www.wikidata.org/entity/Q13423399,tt2350496,The Lunchbox,4235151
http://www.wikidata.org/entity/Q367748,tt0058085,The Fall of the Roman Empire,4750000
http://www.wikidata.org/entity/Q2525635,tt0218619,Soul Survivors,4299441
http://www.wikidata.org/entity/Q5653004,tt0461894,7 Virgins,4859866.81
http://www.wikidata.org/entity/Q1144983,tt1313092,Animal Kingdom,4734657
http://www.wikidata.org/entity/Q29514872,tt5649144,The Florida Project,4870688
http://www.wikidata.org/entity/Q4303595,tt0304229,Japanese Story,4520000
http://www.wikidata.org/entity/Q596085,tt1075747,Jonah Hex,5379365
http://www.wikidata.org/entity/Q22001189,tt3909336,Worlds Apart,4969346
http://www.wikidata.org/entity/Q1337415,tt0459924,Paragraph 78,4965266
http://www.wikidata.org/entity/Q1976681,tt0459748,Generation P,4400000
http://www.wikidata.org/entity/Q13557525,tt3155604,The Geographer Drank His Globe Away,4257638
http://www.wikidata.org/entity/Q28970816,tt5989218,Life Itself,4319912
http://www.wikidata.org/entity/Q109116,tt0032553,The Great Dictator,5000000
http://www.wikidata.org/entity/Q426663,tt0089530,Mad Max Beyond Thunderdome,4272802
http://www.wikidata.org/entity/Q2052860,tt0102045,The Hitman,4654288
http://www.wikidata.org/entity/Q19365645,tt4370784,Agnus Dei,4449794
http://www.wikidata.org/entity/Q18674502,tt4562518,The Distinguished Citizen,4845432
http://www.wikidata.org/entity/Q27964590,tt4218696,The Wall,4477141
http://www.wikidata.org/entity/Q54868300,tt4353250,The Last Black Man in San Francisco,4637830
http://www.wikidata.org/entity/Q1166137,tt0099817,I Come in Peace,4348368
http://www.wikidata.org/entity/Q59317,tt0036613,Arsenic and Old Lace,4784000
http://www.wikidata.org/entity/Q1168696,tt0095925,Pumpkinhead,4400000
http://www.wikidata.org/entity/Q19521218,tt4400038,Chocolat,4908376
http://www.wikidata.org/entity/Q260509,tt1440292,Submarine,4581937
http://www.wikidata.org/entity/Q54868300,tt4353250,The Last Black Man in San Francisco,4515719
http://www.wikidata.org/entity/Q87192572,tt11700260,Official Competition,4700000
http://www.wikidata.org/entity/Q21076281,tt3147312,Desierto,4900000
http://www.wikidata.org/entity/Q206388,tt0087843,Once Upon a Time in America,5321508
http://www.wikidata.org/entity/Q568696,tt0061502,The Comedians,5200000
http://www.wikidata.org/entity/Q471911,tt0427954,Tom-Yum-Goong,4417800
http://www.wikidata.org/entity/Q960224,tt0080771,Galaxina,4865000
http://www.wikidata.org/entity/Q1198774,tt0103128,True Identity,4693236
http://www.wikidata.org/entity/Q715374,tt0439630,Initial D,4766457
http://www.wikidata.org/entity/Q715374,tt0439630,Initial D,4848847
http://www.wikidata.org/entity/Q601100,tt0360032,Strange Bedfellows,4816495
http://www.wikidata.org/entity/Q26751,tt1182345,Moon,5010163
http://www.wikidata.org/entity/Q1771352,tt0088961,Creature,4782000
http://www.wikidata.org/entity/Q74643,tt1726669,Killer Joe,4600000
http://www.wikidata.org/entity/Q238211,tt0021749,City Lights,5000000
http://www.wikidata.org/entity/Q2062140,tt0117802,Swingers,4555020
http://www.wikidata.org/entity/Q21528092,tt4034354,Swiss Army Man,4900000
http://www.wikidata.org/entity/Q369028,tt0051435,The Brothers Karamazov,5400000
http://www.wikidata.org/entity/Q659609,tt0112471,Before Sunrise,5535405
http://www.wikidata.org/entity/Q152857,tt0363163,Downfall,5509040
http://www.wikidata.org/entity/Q3210740,tt0045184,Springfield Rifle,4900000
http://www.wikidata.org/entity/Q860479,tt0383028,"Synecdoche, New York",4500000
http://www.wikidata.org/entity/Q4927563,tt0897287,Blood Brothers,4234311
http://www.wikidata.org/entity/Q603545,tt0438315,Peaceful Warrior,4300000
http://www.wikidata.org/entity/Q490632,tt0060121,Arabesque,5000000
http://www.wikidata.org/entity/Q214723,tt0015864,The Gold Rush,4250001
http://www.wikidata.org/entity/Q1714159,tt0339034,From Justin to Kelly,4928883
http://www.wikidata.org/entity/Q1320705,tt0063121,Ice Station Zebra,4600000
http://www.wikidata.org/entity/Q21527562,tt4680182,Colossal,4531320
http://www.wikidata.org/entity/Q65066669,tt10272386,The Father,4815410
http://www.wikidata.org/entity/Q219155,tt0077402,Dawn of the Dead,5100000
http://www.wikidata.org/entity/Q431772,tt0105107,Passion Fish,4814619
http://www.wikidata.org/entity/Q385494,tt0376968,The Return,4400000
http://www.wikidata.org/entity/Q193570,tt0043014,Sunset Boulevard,5000000
http://www.wikidata.org/entity/Q21098696,tt4572792,The Book of Henry,4600000
http://www.wikidata.org/entity/Q497311,tt0038109,Spellbound,4975000
http://www.wikidata.org/entity/Q168154,tt0064116,Once Upon a Time in the West,5321508
http://www.wikidata.org/entity/Q168154,tt0064116,Once Upon a Time in the West,5434825
http://www.wikidata.org/entity/Q260208,tt0330229,Dolls,5405725
http://www.wikidata.org/entity/Q180337,tt0421238,The Proposition,5000000
http://www.wikidata.org/entity/Q60832388,tt7526492,Rezo,4290867
http://www.wikidata.org/entity/Q3234141,tt0087779,Les Nanas,4400000
http://www.wikidata.org/entity/Q5024134,tt2234003,Calvary,4891035
http://www.wikidata.org/entity/Q464653,tt0258068,The Quiet American,5339542
http://www.wikidata.org/entity/Q17621678,tt2126235,Collide,4800000
http://www.wikidata.org/entity/Q1195774,tt0080310,Breaker Morant,4735000
http://www.wikidata.org/entity/Q462409,tt0068935,Way of the Dragon,5307350
http://www.wikidata.org/entity/Q582979,tt1664894,Cave of Forgotten Dreams,5304920
http://www.wikidata.org/entity/Q175600,tt0377800,Don't Come Knocking,4600000
http://www.wikidata.org/entity/Q253565,tt0068767,Fist of Fury,4431423
http://www.wikidata.org/entity/Q841781,tt0036855,Gaslight,4613000
http://www.wikidata.org/entity/Q2132200,tt0312886,July Rhapsody,4874951
http://www.wikidata.org/entity/Q4165245,tt2093100,Home,4513541
http://www.wikidata.org/entity/Q201209,tt0043379,Captain Horatio Hornblower R.N.,5333000
http://www.wikidata.org/entity/Q519619,tt0480239,Atlas Shrugged: Part I,4627375
http://www.wikidata.org/entity/Q507461,tt0238380,Equilibrium,5368217
http://www.wikidata.org/entity/Q115749,tt1725995,Hello Stranger,4413745
http://www.wikidata.org/entity/Q760012,tt0031398,Gunga Din,1888000
http://www.wikidata.org/entity/Q785333,tt0035608,Action in the North Atlantic,2144000
http://www.wikidata.org/entity/Q2700562,tt0138487,Head On,1788613
http://www.wikidata.org/entity/Q574986,tt1289406,Harry Brown,1818681
http://www.wikidata.org/entity/Q839825,tt0120514,Wilde,2000000
http://www.wikidata.org/entity/Q747551,tt0086541,Videodrome,2120439
http://www.wikidata.org/entity/Q1138156,tt0176666,Dossier 51,2000000
http://www.wikidata.org/entity/Q39999,tt0113749,Mallrats,2122561
http://www.wikidata.org/entity/Q14899273,tt0118804,The Butcher Boy,1995911
http://www.wikidata.org/entity/Q11310825,tt0119415,Joey,1855557
http://www.wikidata.org/entity/Q6078941,tt1560950,Dabbe 2,1982397
http://www.wikidata.org/entity/Q638884,tt0048966,Attack,2000000
http://www.wikidata.org/entity/Q1056568,tt0090293,Warning Sign,1918117
http://www.wikidata.org/entity/Q22000505,tt4838440,French Cuisine,1700000
http://www.wikidata.org/entity/Q50143448,tt7752454,Detective Chinatown 2,1983984
http://www.wikidata.org/entity/Q798734,tt0103759,Bad Lieutenant,2000022
http://www.wikidata.org/entity/Q875904,tt0026138,Bride of Frankenstein,2000000
http://www.wikidata.org/entity/Q1790253,tt0120207,Steel,1710972
http://www.wikidata.org/entity/Q769280,tt0036323,Sahara,2300000
http://www.wikidata.org/entity/Q1299823,tt0099902,Ju Dou,1986433
http://www.wikidata.org/entity/Q2781431,tt0337678,Mirror Wars,1685787
http://www.wikidata.org/entity/Q4427861,tt4119030,Sunstroke,1700000
http://www.wikidata.org/entity/Q968292,tt0079592,Murder by Decree,1900000
http://www.wikidata.org/entity/Q17018891,tt1441953,Testament of Youth,1800000
http://www.wikidata.org/entity/Q2299961,tt0120835,A Soldier's Daughter Never Cries,1800000
http://www.wikidata.org/entity/Q3790674,tt0093881,The Rosary Murders,1700000
http://www.wikidata.org/entity/Q612298,tt0408664,Nobody Knows,2288093
http://www.wikidata.org/entity/Q488222,tt0468492,The Host,2201923
http://www.wikidata.org/entity/Q18386107,tt3276924,Heist,1867456
http://www.wikidata.org/entity/Q16828064,tt0951318,Bra Boys: Blood is Thicker than Water,1698976
http://www.wikidata.org/entity/Q512247,tt0045897,I Confess,2000000
http://www.wikidata.org/entity/Q27964590,tt4218696,The Wall,1803064
http://www.wikidata.org/entity/Q20649227,tt4158096,Free Fire,1799312
http://www.wikidata.org/entity/Q4657304,tt2216240,A Hijacking,1661042
http://www.wikidata.org/entity/Q160946,tt0087884,"Paris, Texas",2181987
http://www.wikidata.org/entity/Q160946,tt0087884,"Paris, Texas",2208837
http://www.wikidata.org/entity/Q29549638,tt7475284,Life Goes On,1894684
http://www.wikidata.org/entity/Q728485,tt0042208,The Asphalt Jungle,2137000
http://www.wikidata.org/entity/Q5042347,tt2345737,The Rover,1875423
http://www.wikidata.org/entity/Q5795840,tt0495219,Cándida,1859610.5
http://www.wikidata.org/entity/Q110443651,tt4422290,Fool's Day,1762945
http://www.wikidata.org/entity/Q827106,tt0460989,The Wind That Shakes the Barley,1836089
http://www.wikidata.org/entity/Q870350,tt1595354,A Boy and His Samurai,1763791
http://www.wikidata.org/entity/Q1810871,tt0085852,Liquid Sky,1700000
http://www.wikidata.org/entity/Q749988,tt0112682,The City of Lost Children,1738611
http://www.wikidata.org/entity/Q1774421,tt1187044,The Maid,1705609
http://www.wikidata.org/entity/Q569081,tt0901488,Eye in the Sky,1792872
http://www.wikidata.org/entity/Q56277622,tt6193408,A Shaun the Sheep Movie: Farmageddon,1693929
http://www.wikidata.org/entity/Q798737,tt1095217,Bad Lieutenant: Port of Call New Orleans,1702112
http://www.wikidata.org/entity/Q28173325,tt3758172,Jungle,1906640
http://www.wikidata.org/entity/Q466354,tt1183252,Chocolate,2029792
http://www.wikidata.org/entity/Q778001,tt0914863,Unthinkable,1669947
http://www.wikidata.org/entity/Q17512646,tt2192016,The Dark Horse,1900000
http://www.wikidata.org/entity/Q1640553,tt0041650,Mighty Joe Young,1950000
http://www.wikidata.org/entity/Q578700,tt0101252,29th Street,2120564
http://www.wikidata.org/entity/Q20649932,tt4682136,The Seagull,1800000
http://www.wikidata.org/entity/Q3489980,tt0278597,The Nugget,1920993
http://www.wikidata.org/entity/Q56308069,tt6830412,The Inhabitant,1838846
http://www.wikidata.org/entity/Q6100678,tt0089884,Ratón de ferretería,1962260
http://www.wikidata.org/entity/Q557596,tt1232776,Fish Tank,2300000
http://www.wikidata.org/entity/Q749578,tt0090848,The Clan of the Cave Bear,1953732
http://www.wikidata.org/entity/Q17582660,tt2258565,Suicides,1960000
http://www.wikidata.org/entity/Q699278,tt0286306,Deathwatch,2300000
http://www.wikidata.org/entity/Q1130211,tt0101765,The Double Life of Véronique,1999955
http://www.wikidata.org/entity/Q15139203,tt3099498,Tusk,1826705
http://www.wikidata.org/entity/Q15139203,tt3099498,Tusk,1882074
http://www.wikidata.org/entity/Q589729,tt0029284,My Favorite Wife,2057000
http://www.wikidata.org/entity/Q2389686,tt0420509,El Aura,1785981
http://www.wikidata.org/entity/Q655996,tt0066993,The Devils,2000000
http://www.wikidata.org/entity/Q63247492,tt10155342,A Brother's Love,1671969
http://www.wikidata.org/entity/Q1199439,tt0074777,The Last Tycoon,1819912
http://www.wikidata.org/entity/Q1503896,tt0299117,Roger Dodger,1934497
http://www.wikidata.org/entity/Q63643994,tt3581652,West Side Story,1720915
http://www.wikidata.org/entity/Q764962,tt0049778,Somebody Up There Likes Me,1915000
