isAdult,releaseYear,runtimeMinutes,genres,lifetimeGross,nrOfReleases,director_nrOfMovies,nrOfEmployees,nrOfActors,averageRating,numVotes,sameYearTotalMoviesReleased
0,2004,120,"Drama,History,Romance",49981.0,23,12,23,10,5.0,3690,6733
0,2009,105,"Drama,Thriller,War",28544157.0,58,33,22,10,7.1,147743,12001
0,2008,116,Drama,28544157.0,7,17,12,6,7.5,47,10549
0,2010,90,Drama,11000.0,3,13,14,4,6.4,163,12843
0,1993,102,"Drama,Romance",1497222.0,30,126,20,10,5.7,2058,4214
0,2013,97,"Horror,Sci-Fi,Thriller",17418667.0,44,16,19,10,6.3,80095,15505
0,2008,83,"Drama,Thriller",16815.0,9,9,24,11,4.4,424,10549
0,2003,97,Drama,39291.0,27,77,16,9,6.5,2645,6147
0,2012,138,"Drama,Thriller",93772375.0,53,47,22,10,7.3,376911,14841
0,2006,96,"Drama,Sport",171817.0,20,141,23,10,7.0,5668,8293
0,2008,97,"Crime,Drama",2511476.0,34,28,19,10,7.1,26486,10549
0,2005,100,Drama,9261.0,5,9,25,10,7.8,66,7753
0,1981,90,"Action,Adventure,Drama",1791147.0,22,54,20,10,5.4,573,4110
0,1988,91,"Drama,Romance,Thriller",15855828.0,29,17,18,10,6.1,4428,4634
0,2013,153,"Crime,Drama,Mystery",61002302.0,62,21,23,10,8.2,813733,15505
0,1984,124,Drama,11489982.0,37,61,20,10,6.3,7796,4434
0,2014,118,"Comedy,Drama,Romance",151530.0,29,31,25,10,6.7,17348,16664
0,1999,107,"Drama,Mystery,Thriller",293506292.0,69,34,20,10,8.2,1054718,5036
0,2009,99,"Crime,Drama,Romance",9176000.0,51,5,23,10,7.5,117955,12001
0,1989,97,"Comedy,Drama",938065.0,18,33,18,10,6.7,5399,4633
0,1987,126,"Crime,Drama",43848069.0,56,69,20,10,7.3,165590,4526
0,2013,180,"Biography,Comedy,Crime",116900694.0,59,106,21,10,8.2,1590956,15505
0,2007,84,Documentary,52823.0,6,1,12,0,7.2,601,9066
0,2003,94,"Drama,Music,Romance",30308417.0,32,105,22,10,5.3,47529,6147
0,2005,95,"Comedy,Drama,Fantasy",48318130.0,55,31,21,10,6.7,117594,7753
0,1992,100,"Comedy,Romance",4096030.0,24,30,19,10,4.7,3506,4394
0,1998,100,"Comedy,Drama",2652246.0,31,18,21,10,7.2,13930,4866
0,1995,94,"Comedy,Drama,Romance",472370.0,21,150,21,10,6.5,6827,4397
0,1989,106,"Action,Crime,Drama",9015164.0,33,32,19,10,5.4,3964,4633
0,2015,118,Comedy,87044645.0,43,27,21,10,6.0,69579,17292
0,2004,108,"Drama,Thriller",143597.0,22,99,23,10,6.5,9371,6733
0,2019,117,"Comedy,Fantasy,Romance",54611903.0,43,48,23,10,5.4,31908,19072
0,2014,91,"Action,Fantasy,Horror",12139.0,31,3,22,10,5.3,10472,16664
0,2015,105,"Comedy,Drama,Romance",21067116.0,37,20,20,10,5.4,71205,17292
0,1999,97,"Action,Mystery,Thriller",5277299.0,16,7,20,10,5.1,1285,5036
0,1979,121,"Drama,Sport",30441738.0,39,31,20,10,6.8,9273,4157
0,1931,87,"Comedy,Drama,Romance",19181.0,63,75,15,10,8.5,196617,2134
0,1989,102,Thriller,4780.0,19,20,19,11,4.2,296,4633
0,1987,93,"Comedy,Fantasy",9868521.0,23,4,22,10,5.5,3653,4526
0,2013,93,Drama,9781.0,15,7,20,10,6.7,1171,15505
0,2016,112,"Drama,Mystery,Sci-Fi",3712282.0,40,11,19,10,6.6,84149,18513
0,2006,103,"Crime,Drama",1477.0,13,33,21,10,7.1,3933,8293
0,2008,90,"Comedy,Crime,Drama",1477.0,7,7,16,8,6.7,44,10549
0,2005,86,"Comedy,Family,Sport",16809014.0,31,27,23,11,5.1,13623,7753
0,2001,108,"Comedy,Romance",2402652.0,16,44,21,11,6.4,6926,5636
0,2010,92,"Action,Sci-Fi,Thriller",21393620.0,38,9,23,10,4.5,92254,12843
0,2002,124,"Drama,Romance,Thriller",52775765.0,55,12,24,10,6.7,98850,5864
0,1986,93,Drama,1777378.0,15,14,19,10,6.7,1658,4463
0,1996,120,"Comedy,Drama,Romance",22231658.0,34,10,21,10,6.6,41728,4372
1,1981,86,Adult,1818910.0,8,4,16,10,7.0,44,4110
0,1983,100,"Drama,Music",1818910.0,25,13,18,10,5.0,958,4250
0,2000,142,"Drama,Romance",739055.0,29,9,17,10,7.4,3731,5246
0,2013,102,Drama,8735.0,13,7,20,10,6.8,1177,15505
0,2016,120,"Biography,Crime,Drama",7227038.0,51,12,24,10,6.7,69469,18513
0,2017,103,"Adventure,Drama,History",7227038.0,14,6,22,10,5.7,1885,18977
0,2018,151,"Drama,History,Sport",7227038.0,10,14,25,10,7.3,14774,19175
0,2011,102,"Biography,Drama,Music",27000.0,6,125,20,10,5.8,877,13791
0,1994,108,"Comedy,Drama,Romance",18272894.0,38,16,21,10,6.0,5118,4186
0,1999,124,"Action,Adventure,Fantasy",155385488.0,59,13,23,10,7.1,463111,5036
0,1985,94,"Comedy,Horror",10000000.0,36,309,23,10,5.6,16895,4533
0,1982,93,"Comedy,Crime",6062898.0,21,1219,21,10,5.3,1497,4121
0,1997,116,"Comedy,Drama,Romance",57563264.0,62,10,21,10,8.6,745669,4708
0,2001,96,"Action,Drama,Family",455164.0,8,16,21,10,5.3,328,5636
0,2001,97,"Action,Drama,Romance",455164.0,6,2,20,10,5.4,361,5636
0,2001,92,"Drama,Romance",455164.0,13,8,19,10,6.9,1636,5636
0,2003,112,"Crime,Drama,Mystery",257252.0,24,73,20,10,6.4,6414,6147
0,2009,90,Drama,8030.0,6,4,21,10,4.1,127,12001
0,2010,110,"Comedy,Drama,Fantasy",277943.0,24,16,21,10,5.3,8210,12843
0,2010,131,Drama,277943.0,5,7,16,10,7.8,165,12843
0,2004,97,"Action,Comedy,Crime",36611066.0,40,64,22,10,4.5,44963,6733
0,2012,116,"Comedy,Drama",36931089.0,56,11,21,10,5.5,109442,14841
0,1996,87,"Drama,Romance",19030691.0,32,1,19,10,6.1,8793,4372
0,1993,96,"Comedy,Drama,Romance",11146270.0,36,63,19,10,6.2,15488,4214
0,1993,130,"Action,Crime,Drama",183875760.0,59,27,24,10,7.8,319821,4214
0,2016,85,"Drama,Thriller",2032.0,9,42,19,10,5.6,1467,18513
0,2006,103,"Comedy,Fantasy,Romance",17326650.0,51,85,23,10,5.4,61753,8293
0,2005,187,"Action,Adventure,Romance",218080025.0,62,36,28,11,7.2,448402,7753
0,2000,87,"Crime,Drama,Thriller",27841.0,4,7,22,10,5.8,597,5246
0,2010,107,"Comedy,Drama,Romance",31011732.0,42,46,22,10,6.5,83272,12843
0,1990,87,Comedy,541626.0,11,22,19,10,4.8,202,4920
0,2015,120,"Action,Comedy",110825712.0,59,88,22,10,7.0,259427,17292
0,1970,100,"Drama,Romance",106397186.0,59,220,17,10,6.9,37560,4121
0,1984,93,"Comedy,Fantasy,Romance",36403064.0,37,42,20,10,6.7,19876,4434
0,1998,172,"Drama,History,Horror",22852487.0,29,87,25,10,6.0,9599,4866
0,1988,97,Comedy,40150487.0,36,13,22,12,6.4,15600,4634
0,1987,95,"Comedy,Romance",39321715.0,44,89,18,10,5.9,24220,4526
0,1990,102,"Action,Crime,Drama",8217997.0,30,30,21,10,5.8,17844,4920
0,1983,103,"Drama,Music",8914881.0,4,97,18,10,3.8,59,4250
0,1984,105,"Comedy,Drama,Romance",8914881.0,40,9,16,10,3.0,6081,4434
0,1992,117,"Comedy,Drama,Romance",70052444.0,33,123,23,10,5.6,31452,4394
0,1997,95,"Action,Crime,Drama",5303931.0,19,76,20,10,4.5,2021,4708
0,1998,82,Comedy,10023282.0,26,15,20,10,6.4,30277,4866
0,2006,97,"Drama,Mystery,Romance",10144010.0,50,24,24,13,7.2,249145,8293
0,1982,101,"Comedy,Fantasy,Romance",15782759.0,20,113,23,10,5.9,2442,4121
0,2002,97,"Action,Adventure,Comedy",33561137.0,36,82,25,10,5.4,53501,5864
0,1978,117,"Biography,Documentary,Music",322313.0,43,106,26,0,8.1,20245,4031
0,1980,103,"Comedy,Drama,Romance",6321392.0,27,3,18,10,6.3,1700,4117
0,2014,118,"Drama,Romance",44235.0,21,8,24,10,5.7,8881,16664
0,2004,132,"Drama,Sport",100492203.0,55,51,22,10,8.1,723590,6733
0,2015,103,"Action,Thriller",27288872.0,56,24,22,10,6.7,93560,17292
0,2006,125,"Drama,Romance",8060487.0,52,21,22,10,7.4,96064,8293
0,2006,90,"Animation,Drama,Fantasy",882267.0,43,27,18,11,7.7,97605,8293
0,1998,97,Comedy,907996.0,31,4,21,10,6.6,7625,4866
0,2002,185,"Drama,Musical,Romance",2745382.0,23,25,21,10,7.5,47115,5864
0,2002,140,"Drama,Romance",2745382.0,3,45,11,6,7.1,108,5864
0,1999,100,"Drama,Family",2165637.0,13,4,20,10,6.2,1016,5036
0,1991,95,Drama,13200170.0,32,201,18,10,7.3,7160,4467
0,2004,76,"Adventure,Animation,Comedy",50030461.0,56,60,25,10,5.4,26119,6733
0,1998,98,Drama,104255.0,15,40,20,11,6.2,637,4866
0,1981,156,"Drama,History",492035.0,36,71,17,11,7.3,3815,4110
0,1989,98,"Comedy,Drama,Romance",2938208.0,22,15,17,10,7.3,12445,4633
0,1999,116,"Comedy,Fantasy,Romance",16071990.0,45,23,20,10,6.4,27042,5036
0,2016,76,"Drama,Romance",15126.0,19,9,24,10,6.0,2285,18513
0,1984,90,"Comedy,Drama,Romance",8289916.0,25,52,19,10,6.2,2372,4434
0,1983,92,"Action,Drama",8289916.0,8,1,19,10,4.9,44,4250
0,1964,102,"Comedy,Crime,Mystery",12368234.0,50,89,21,10,7.3,31041,2910
0,2016,123,"Action,Adventure,Fantasy",325100054.0,68,25,21,10,5.9,723675,18513
0,1984,87,"Comedy,Romance",25308147.0,46,5,21,10,5.9,17410,4434
0,2011,106,"Action,Drama,Mystery",28087155.0,47,30,22,10,5.1,83480,13791
0,2011,84,"Horror,Thriller",28087155.0,2,1,11,5,5.8,16,13791
0,2010,102,Drama,24657.0,5,15,20,10,5.2,194,12843
0,2011,88,"Drama,Romance",24657.0,14,15,17,10,6.5,2285,13791
0,1980,111,"Action,Adventure,Sci-Fi",27107960.0,47,48,20,10,6.5,61783,4117
0,2008,118,"Comedy,Drama,Romance",3512016.0,40,44,18,10,7.0,41107,10549
0,2008,84,Documentary,31272.0,2,4,11,0,8.1,39,10549
0,1985,90,Comedy,3393807.0,20,97,20,10,5.4,1766,4533
0,1992,96,"Comedy,Drama",256249.0,18,14,20,10,7.1,4395,4394
0,1936,87,"Comedy,Drama,Romance",163577.0,70,75,15,10,8.5,260292,2242
0,2013,99,"Drama,Mystery,Sci-Fi",4288.0,32,63,23,10,6.4,25169,15505
0,2015,96,Drama,4288.0,5,11,13,5,6.7,152,17292
0,2015,109,"Crime,Drama,Thriller",4288.0,8,41,19,10,5.4,145,17292
0,2015,110,"Drama,Fantasy",4288.0,13,13,24,10,6.1,463,17292
0,1989,112,Comedy,1236844.0,14,121,18,10,6.7,549,4633
0,2010,82,"Comedy,Fantasy,Horror",100370.0,38,19,22,10,5.7,40465,12843
0,1994,108,"Action,Adventure,Crime",32063435.0,33,145,22,11,6.0,27212,4186
0,1988,97,"Action,Crime,Drama",10068039.0,30,9,19,10,6.0,3930,4634
0,1998,115,"Drama,Musical",1897948.0,19,53,18,10,7.0,3075,4866
0,2016,82,"Comedy,Drama,Romance",63564.0,11,38,18,10,5.8,1237,18513
0,1995,96,"Comedy,Family",40070995.0,30,13,22,10,5.2,10466,4397
0,1995,88,"Action,Drama,War",6014341.0,11,10,24,10,4.9,888,4397
0,1983,94,"Action,Crime,Thriller",17488564.0,33,9,19,10,5.8,4623,4250
0,1990,105,"Action,Comedy,Crime",103738726.0,53,7,20,10,6.2,65896,4920
0,2008,102,"Comedy,Drama,Fantasy",13367624.0,44,10,20,10,6.7,77991,10549
0,2008,169,Documentary,13367624.0,5,9,4,0,7.5,49,10549
0,1995,106,"Fantasy,Horror,Thriller",12201255.0,27,29,23,10,5.3,7521,4397
0,1999,146,"Biography,Drama,Sport",50699241.0,47,59,24,10,7.6,102717,5036
0,1994,101,"Comedy,Drama,Romance",37939757.0,53,8,18,10,6.4,44846,4186
0,1985,100,"Action,Adventure,Comedy",15057465.0,42,53,21,10,5.2,14967,4533
0,2009,113,"Drama,Romance,War",1109660.0,31,15,22,10,7.1,36828,12001
0,2008,109,"Drama,Fantasy,Mystery",1109660.0,9,183,15,10,6.8,4868,10549
0,2004,98,"Comedy,Crime,Drama",6584159.0,31,61,21,10,6.8,26386,6733
0,1997,88,Drama,79808.0,12,68,19,10,6.5,417,4708
0,1937,83,"Adventure,Animation,Family",184925486.0,87,114,39,28,7.6,216124,2143
0,1954,154,"Drama,Musical,Romance",4335968.0,43,64,19,10,7.5,19710,2294
0,2002,106,"Action,Crime,Drama",7073251.0,42,29,20,10,6.1,25927,5864
0,1994,133,"Drama,War",2332728.0,41,42,19,10,8.3,20531,4186
0,2009,90,"Comedy,Drama,Romance",15281286.0,30,96,23,11,6.4,76222,12001
0,1995,100,"Adventure,Comedy,Drama",3730409.0,24,68,20,10,5.1,1686,4397
0,1995,94,"Crime,Thriller",3730409.0,9,5,13,10,6.2,10,4397
0,2014,95,"Comedy,Drama,Romance",12589.0,18,41,22,10,7.1,4952,16664
0,1999,91,"Comedy,Mystery",88428.0,16,36,18,10,5.4,1807,5036
0,1997,100,"Comedy,Romance",500000.0,5,17,20,10,5.9,1383,4708
0,1997,103,"Crime,Drama,Romance",500000.0,35,22,19,10,7.7,33337,4708
0,2002,167,"Crime,Drama",77812000.0,55,106,21,10,7.5,474268,5864
0,2013,107,"Action,Thriller,Western",12050299.0,57,29,19,10,6.3,145546,15505
0,2013,150,"Action,Adventure,Drama",89302115.0,56,15,23,10,6.4,244884,15505
0,2006,123,"Biography,Drama,History",15962471.0,51,23,20,10,6.5,122433,8293
0,2013,114,"Action,Adventure,Comedy",64432.0,9,237,24,10,5.1,537,15505
0,2009,105,Drama,16013.0,18,19,19,10,6.9,1391,12001
0,2009,82,"Drama,Family",16013.0,9,529,25,10,5.6,212,12001
0,2011,128,"Action,Comedy,Crime",273829.0,7,47,24,11,3.0,3125,13791
0,2017,130,Drama,96777.0,9,30,15,10,6.3,474,18977
0,1980,99,"Biography,Comedy",6659377.0,19,2,18,10,6.5,12701,4117
0,2012,102,"Crime,Drama,History",120462.0,43,4,23,10,5.4,19307,14841
0,1939,238,"Drama,Romance,War",200852579.0,78,83,17,10,8.2,335172,1898
0,2011,119,"Action,Comedy,Crime",98780042.0,47,63,21,11,5.8,164863,13791
0,2010,85,"Adventure,Comedy,Family",42779261.0,53,16,24,10,4.9,73809,12843
0,1998,95,"Crime,Drama",11710.0,20,1,23,11,4.6,2816,4866
0,2019,125,"Comedy,Romance",30316271.0,56,35,24,10,6.8,122148,19072
0,1998,132,"Action,Adventure,Drama",56968902.0,51,7,22,11,6.5,179355,4866
0,1939,129,"Comedy,Drama",144738.0,50,62,17,10,8.1,121676,1898
0,1992,115,"Drama,Western",5471088.0,36,12,21,10,7.5,47454,4394
0,2000,176,"Action,Drama,Romance",314701.0,13,21,22,10,6.7,2646,5246
0,2011,96,"Adventure,Animation,Comedy",143619809.0,57,19,23,11,6.9,249565,13791
0,2012,90,Documentary,143619809.0,3,15,5,0,8.2,19,14841
0,2009,78,Documentary,198600.0,12,69,22,0,7.0,3101,12001
0,1995,113,"Drama,Romance",371674.0,29,32,20,10,7.4,5485,4397
0,1940,124,"Animation,Family,Fantasy",76408097.0,49,114,19,12,7.7,104289,1771
0,1986,82,Comedy,8033397.0,31,5,19,10,5.6,8086,4463
0,2015,90,"Comedy,Drama",23986.0,8,17,19,10,5.8,3248,17292
0,2013,111,"Biography,Drama,History",1234254.0,33,7,23,10,6.1,10521,15505
0,2011,106,"Comedy,Drama,Fantasy",15375.0,41,72,23,10,6.2,29745,13791
0,2010,90,"Documentary,History,Music",255355.0,11,10,19,9,6.9,535,12843
0,1940,112,"Comedy,Romance",404524.0,44,64,17,10,7.9,74042,1771
0,1940,88,"Adventure,Animation,Comedy",84254167.0,59,249,32,22,7.5,160371,1771
0,1990,91,"Action,Comedy,Sport",8533973.0,18,687,23,10,5.1,4158,4920
0,1986,105,"Action,Adventure,War",2295500.0,19,3,17,10,4.6,333,4463
0,1960,126,"Adventure,Family",40356000.0,40,65,18,10,7.1,18237,2731
0,1985,91,Comedy,14100000.0,19,11,17,10,4.7,1755,4533
1,1984,77,"Adult,Comedy",14100000.0,3,18,14,9,6.1,179,4434
0,2005,124,Action,139059.0,17,16,15,10,5.7,1393,7753
0,2009,109,"Comedy,Drama,Romance",83823381.0,59,66,23,10,7.4,349938,12001
0,1941,119,"Drama,Mystery",1585634.0,79,110,19,12,8.3,467027,1542
0,2011,107,"Comedy,Drama,Romance",386368.0,23,7,21,10,7.0,4242,13791
0,1978,110,"Adventure,Crime,Drama",13027857.0,43,9,19,10,6.9,19613,4031
0,2000,99,"Action,Drama",169503.0,8,10,22,10,4.1,221,5246
0,2000,110,Drama,169503.0,5,34,20,10,5.4,56,5246
0,2005,120,"Action,Comedy,Crime",186336279.0,59,56,22,10,6.5,543726,7753
0,2009,140,"Action,Biography,Crime",97104620.0,55,39,25,10,7.0,319439,12001
0,1941,134,"Biography,Drama,History",16361885.0,37,47,20,10,7.7,19847,1542
0,2015,91,"Comedy,Drama",10219501.0,36,8,24,10,5.4,35200,17292
0,2005,108,"Crime,Drama,Thriller",36024076.0,46,36,19,10,6.6,76495,7753
0,1942,69,"Adventure,Animation,Drama",102247150.0,47,599,36,26,7.3,154527,1464
0,1959,75,"Adventure,Animation,Family",51600000.0,63,252,24,12,7.2,161334,2611
0,1942,102,"Drama,Romance,War",4108411.0,62,187,19,10,8.5,607750,1464
0,1982,118,"Fantasy,Horror,Thriller",7000000.0,47,27,20,10,6.2,23987,4121
0,2009,90,Documentary,12095.0,5,9,7,0,6.8,168,12001
0,1987,90,"Crime,Drama,Romance",1262091.0,28,53,18,10,6.3,2355,4526
0,2017,95,"Action,Adventure,Fantasy",50701325.0,64,14,26,10,5.6,146101,18977
0,2010,117,"Action,Adventure,Drama",43313890.0,49,82,23,10,6.6,99279,12843
0,1991,111,"Action,Comedy,Crime",25895485.0,40,155,23,10,6.4,22357,4467
0,2011,59,"Documentary,History",28663.0,16,6,16,4,7.4,1301,13791
0,1967,78,"Adventure,Animation,Comedy",141843612.0,52,59,19,11,7.6,199236,3306
0,2011,94,"Comedy,Fantasy,Romance",56817045.0,61,69,21,10,7.6,450809,13791
0,2005,98,"Documentary,History,War",1439972.0,16,25,19,0,8.0,10243,7753
0,2016,114,"Biography,Comedy,Crime",43034523.0,52,16,23,10,7.1,256188,18513
0,1989,126,"Action,Adventure",251348343.0,68,62,23,12,7.5,405386,4633
0,2018,121,"Action,Crime,Drama",1533324.0,47,58,21,10,6.2,31865,19175
0,2008,122,"Drama,Fantasy,Romance",192769854.0,64,53,21,10,5.3,488927,10549
0,2007,90,"Adventure,Drama",192769854.0,5,21,16,10,4.6,12,9066
0,1994,93,"Comedy,Crime",713234.0,25,17,20,10,5.1,1659,4186
0,1988,126,"Adventure,Comedy,Fantasy",8083123.0,50,19,26,15,7.1,56992,4634
0,1997,194,"Drama,Romance",659363944.0,84,30,21,10,7.9,1285816,4708
0,2006,99,"Horror,Mystery,Thriller",1331137.0,24,13,22,11,5.5,13316,8293
0,1985,86,"Adventure,Animation,Family",849915.0,20,19,22,12,7.2,3423,4533
0,1996,109,"Adventure,Drama,Family",11829959.0,27,7,21,10,5.7,5833,4372
0,1980,104,"Crime,Drama,Romance",12729675.0,44,42,18,10,7.3,18335,4117
0,2017,117,Thriller,43144.0,12,5,17,10,6.4,2221,18977
0,1985,132,"Drama,Sci-Fi,Thriller",9929135.0,58,19,20,10,7.9,211644,4533
0,2000,126,"Drama,Thriller",17872723.0,35,48,21,10,6.9,25058,5246
0,2006,120,"Action,Drama,War",320700.0,36,76,22,10,7.0,15168,8293
0,2014,116,"Drama,Music,Romance",1009620.0,20,29,20,10,5.9,2326,16664
0,1946,170,"Drama,Romance,War",23650000.0,57,77,17,10,8.1,70853,1313
0,1989,137,"Biography,Drama,History",10161099.0,38,30,19,10,7.5,31742,4633
0,1991,94,Comedy,8479793.0,37,1,24,12,5.1,27519,4467
0,2005,98,"Drama,Fantasy,Horror",206871.0,23,12,22,10,5.0,11043,7753
0,2007,90,Documentary,206871.0,3,39,8,0,8.9,24,9066
0,2017,92,"Comedy,Crime,Drama",3072605.0,41,9,22,10,6.6,46563,18977
0,2009,87,"Drama,Fantasy,Horror",28596818.0,52,5,25,10,6.3,85252,12001
0,2008,97,"Horror,Thriller",28596818.0,4,2,20,10,3.9,1124,10549
0,2010,111,Horror,28596818.0,2,1,16,10,6.4,15,12843
0,1977,119,"Drama,Music,Romance",25933445.0,28,26,19,10,6.8,5196,3871
0,1998,88,"Comedy,Romance",98378.0,27,54,19,10,6.4,4756,4866
0,2017,94,"Comedy,Drama",653951.0,18,21,19,10,5.8,11017,18977
0,2017,104,Documentary,653951.0,4,3,6,1,6.9,8,18977
0,1945,126,Drama,21333333.0,29,112,17,10,7.2,9404,1128
0,2005,102,"Comedy,Fantasy,Romance",63313159.0,51,8,27,13,4.8,75602,7753
0,2016,97,"Action,Thriller",1788.0,23,45,21,10,6.2,6584,18513
0,2016,103,"Comedy,Drama",1788.0,6,2,13,9,6.6,67,18513
0,2014,92,"Comedy,Drama",13243.0,18,2,23,9,4.6,1122,16664
0,1983,98,"Adventure,Drama",724912.0,25,42,22,10,4.8,1458,4250
0,2017,97,"Comedy,Drama,Romance",2194521.0,16,34,19,10,6.1,4195,18977
0,1991,84,"Animation,Family,Fantasy",218967620.0,64,23,22,11,8.0,480593,4467
0,1994,94,"Action,Adventure,Comedy",7924955.0,33,58,19,10,5.9,22253,4186
0,1987,90,"Comedy,Romance",1025762.0,20,2,19,10,5.7,1376,4526
0,1987,98,"Comedy,War",1025762.0,12,7,18,10,6.1,87,4526
0,1986,114,"Drama,Romance",546904.0,32,74,19,10,5.7,1850,4463
0,1946,129,"Drama,Romance,Western",20408163.0,38,96,20,10,6.7,9521,1313
0,1996,97,"Drama,Thriller",20831000.0,48,52,20,10,6.2,55244,4372
0,2002,95,"Action,Comedy,Crime",38082712.0,33,15,22,10,5.5,65296,5864
0,1991,137,"Biography,Crime,Drama",93292.0,34,36,21,10,7.0,2177,4467
0,2010,109,"Crime,Documentary",4312735.0,46,6,19,0,8.2,79137,12843
0,2014,94,"Drama,Horror,Mystery",17727.0,2,9,22,10,6.4,83,16664
0,1981,122,"Crime,Drama,Romance",12376625.0,48,30,20,10,6.6,25868,4110
0,1984,128,"Drama,Romance,War",6551987.0,28,9,20,10,6.4,5966,4434
0,1996,96,"Adventure,Drama,Family",15094530.0,39,74,25,10,5.2,6307,4372
0,2016,137,"Action,Drama,Music",25531.0,6,20,25,11,5.0,1240,18513
0,1978,108,"Comedy,Mystery,Thriller",13062708.0,24,81,20,10,6.4,2405,4031
0,2010,111,"Crime,Drama,Thriller",229653.0,24,6,19,10,5.7,6779,12843
0,1993,90,"Comedy,Drama",2570550.0,22,346,18,10,5.1,2489,4214
0,2015,95,Comedy,91302.0,11,6,25,10,5.0,2845,17292
0,2005,90,"Drama,Horror,Mystery",10047674.0,33,29,19,10,5.8,28578,7753
0,2018,89,"Comedy,Horror",58177.0,10,14,22,10,4.6,447,19175
0,1987,106,"Comedy,Crime,Mystery",57387516.0,35,21,23,10,6.0,37549,4526
0,2017,140,"Action,Drama,History",252895.0,21,18,20,10,6.8,3401,18977
0,1998,107,"Crime,Drama",45661.0,24,112,20,10,6.3,4359,4866
0,2018,85,"Crime,Drama,Thriller",207140.0,50,15,20,10,7.5,64648,19175
0,2014,90,Documentary,17306.0,3,8,11,0,6.7,71,16664
0,1999,97,"Comedy,Romance",18542974.0,31,23,21,10,6.8,16746,5036
0,1999,90,"Comedy,Romance",18542974.0,6,1,19,10,6.1,179,5036
0,2003,115,Drama,68215.0,16,46,21,10,7.2,4874,6147
0,2013,114,"Adventure,Comedy,Drama",58236838.0,58,56,22,10,7.3,342200,15505
0,1988,110,"Action,Adventure,Crime",29300090.0,38,45,22,10,6.8,14992,4634
0,2014,120,Drama,166775.0,19,15,23,11,5.7,4513,16664
0,1988,107,"Comedy,Crime",111938388.0,59,23,23,10,6.2,137783,4634
0,2016,107,"Drama,Thriller",29747603.0,31,328,19,10,5.2,7834,18513
0,1988,111,"Crime,Drama",32078318.0,50,109,21,10,7.1,40199,4634
0,2010,152,Comedy,1834384.0,6,24,16,10,6.8,1378,12843
0,2011,130,"Action,Comedy,Drama",1834384.0,15,24,25,10,4.7,27920,13791
0,2012,150,"Action,Comedy",1834384.0,4,9,18,10,5.1,475,14841
0,2007,99,"Crime,Drama,History",5488570.0,44,42,23,10,7.5,47247,9066
0,2012,98,"Comedy,Drama,Music",18390117.0,44,2,19,10,6.8,21271,14841
0,1995,113,"Comedy,Drama,Romance",2832826.0,27,40,23,10,6.0,2451,4397
0,1985,91,"Comedy,Drama",91666.0,23,20,18,10,6.7,8769,4533
0,1982,98,"Action,Crime,Drama",3355948.0,39,44,19,10,6.0,783,4121
0,1982,100,Drama,3355948.0,8,9,20,10,5.8,32,4121
0,2003,94,"Action,Crime,Drama",34244097.0,42,50,22,10,6.1,51562,6147
0,1994,123,"Action,Comedy,Romance",30806194.0,36,15,21,10,5.3,12600,4186
0,2019,89,"Comedy,Fantasy,Musical",48791187.0,39,70,22,10,5.9,73949,19072
0,2019,98,"Documentary,Music",37010.0,11,14,19,0,7.2,436,19072
0,1986,106,"Action,Crime,Thriller",16209459.0,52,75,22,11,5.6,37791,4463
0,1989,92,"Crime,Thriller",6985999.0,20,14,20,10,5.9,1872,4633
0,1976,120,"Drama,Sport",117235147.0,68,34,20,10,8.1,630585,3951
0,1978,143,"Action,Adventure,Sci-Fi",134451603.0,75,233,23,11,7.4,187999,4031
0,2019,96,"Action,Thriller",76289.0,34,30,25,10,5.6,12648,19072
0,2020,99,"Comedy,Drama",76289.0,4,21,22,10,7.1,39,16370
0,2014,106,"Drama,Music",13092000.0,57,13,21,10,8.5,995775,16664
0,1999,104,"Drama,Romance",3957934.0,30,28,20,10,7.3,9465,5036
0,2006,128,"Drama,Thriller",7221458.0,33,27,22,10,6.1,25642,8293
0,1980,104,"Adventure,Drama,Romance",58853106.0,55,53,18,10,5.8,76879,4117
0,2017,116,"Drama,Family,Sport",175232.0,8,1,21,10,6.3,324,18977
0,2018,108,"Drama,Sport",175232.0,10,35,13,10,6.4,1416,19175
0,2018,130,"Biography,Drama,Romance",175232.0,12,134,24,10,8.2,13269,19175
0,1996,116,"Action,Drama,Sport",18626419.0,41,35,20,10,5.9,51503,4372
0,1997,109,"Comedy,Drama,Romance",29481428.0,45,74,19,10,6.1,39726,4708
0,1987,102,"Crime,Drama,Horror",345704.0,25,83,21,11,5.8,4781,4526
0,1991,134,"Crime,Drama",33243020.0,33,20,21,10,6.8,16757,4467
0,2006,106,"Action,Drama,War",51708.0,29,8,24,10,5.6,11261,8293
0,1991,102,"Crime,Mystery,Thriller",2971661.0,25,28,18,10,6.9,8199,4467
0,2017,92,"Horror,Mystery,Thriller",38052832.0,63,11,23,11,5.7,92675,18977
0,2014,141,"Crime,Drama,Mystery",47119388.0,55,33,24,10,7.4,206169,16664
0,1998,114,"Action,Adventure,Family",50632037.0,37,205,23,10,5.7,30886,4866
0,1997,75,"Adventure,Animation,Comedy",505335.0,25,32,22,10,5.3,1667,4708
0,2012,88,Comedy,54731865.0,47,23,19,10,6.7,234354,14841
0,2004,80,Documentary,3826.0,4,15,14,0,5.9,73,6733
